id,key,value,type
20081099,created_by,JOSM,regular
20081102,created_by,JOSM,regular
20081110,created_by,JOSM,regular
20081114,created_by,JOSM,regular
20081136,created_by,JOSM,regular
20081149,created_by,JOSM,regular
20081151,created_by,JOSM,regular
20081155,created_by,JOSM,regular
20081177,created_by,JOSM,regular
20081178,created_by,JOSM,regular
20081192,name,The Rose,regular
20081192,amenity,pub,regular
20081193,name,The Tree,regular
20081193,amenity,pub,regular
20081193,created_by,JOSM,regular
20081195,created_by,JOSM,regular
20081196,created_by,JOSM,regular
20081219,brand,Esso,regular
20081219,source,survey,regular
20081219,amenity,fuel,regular
20081221,amenity,atm,regular
20081223,name,The Plough,regular
20081223,amenity,pub,regular
20081223,created_by,Potlatch 0.4c,regular
20081226,name,Square and Compasses,regular
20081226,amenity,pub,regular
20081226,created_by,Potlatch 0.4c,regular
20081236,created_by,JOSM,regular
20081239,created_by,JOSM,regular
20081247,created_by,JOSM,regular
20081252,barrier,gate,regular
20081262,created_by,JOSM,regular
20081306,highway,crossing,regular
20081308,created_by,JOSM,regular
20081309,created_by,JOSM,regular
20081311,created_by,JOSM,regular
20081326,created_by,JOSM,regular
20081331,created_by,JOSM,regular
20081342,highway,turning_circle,regular
20081355,created_by,JOSM,regular
20081358,created_by,JOSM,regular
20081359,created_by,JOSM,regular
20081360,created_by,JOSM,regular
20081362,created_by,JOSM,regular
20081364,created_by,JOSM,regular
20081374,created_by,JOSM,regular
20081377,created_by,JOSM,regular
20081378,created_by,JOSM,regular
20081386,created_by,JOSM,regular
20081388,name,Great Shelford Library,regular
20081388,amenity,library,regular
20081388,operator,Cambs County Council,regular
20081390,ref,CB22 339,regular
20081390,source,survey,regular
20081390,amenity,post_box,regular
20081390,operator,Royal Mail,regular
20081390,royal_cypher,EIIR,regular
20081390,type,pillar,post_box
20081390,design,type_b,post_box
20081390,collection_times,Mo-Fr 16:00; Sa 09:30,regular
20081396,name,Shelford Free Baptist Church,regular
20081396,amenity,place_of_worship,regular
20081396,religion,christian,regular
20081396,denomination,baptist,regular
20081398,name,Shelford Health Centre,regular
20081398,amenity,doctors,regular
20081398,created_by,Potlatch 0.5d,regular
20081403,amenity,atm,regular
20087413,name,Four Wentways,regular
20087413,highway,motorway_junction,regular
20087414,created_by,JOSM,regular
20094589,highway,crossing,regular
20094589,crossing,toucan,regular
20094671,source,local_knowledge,regular
20094671,highway,crossing,regular
20094671,crossing,toucan,regular
20094688,highway,traffic_signals,regular
20101469,highway,mini_roundabout,regular
20101469,direction,clockwise,regular
20103134,created_by,JOSM,regular
20104995,name,Histon,regular
20104995,is_in,"Cambridgeshire, England, UK",regular
20104995,place,village,regular
20104995,website,https://en.wikipedia.org/wiki/Histon_and_Impington,regular
20104995,population,4330,regular
20104995,source,http://www.scambs.gov.uk/CommunityandLiving/VillageServicesAndAmenities/,source
20105101,name,Impington,regular
20105101,is_in,"Cambridgeshire, England, UK",regular
20105101,place,village,regular
20105101,website,https://en.wikipedia.org/wiki/Histon_and_Impington,regular
20105101,population,3950,regular
20105101,source,http://www.scambs.gov.uk/CommunityandLiving/VillageServicesAndAmenities/,source
20106634,created_by,JOSM,regular
20458667,traffic_calming,hump,regular
20458671,traffic_calming,hump,regular
20458767,source,Yahoo,regular
20458787,name,Earl of Beaconsfield,regular
20458787,note,Billiard room and Library,regular
20458787,amenity,pub,regular
20458787,real_ale,4 or 5 beers,regular
20458787,street,Mill Road,addr
20458787,postal_code,CB1 3AA,addr
20458787,outside_seating,yes,regular
20458787,housenumber,133,addr
20458796,name,Ross Street Community Centre,regular
20458796,amenity,community_centre,regular
20458796,wheelchair,yes,regular
20458796,street,Ross Street,addr
20458796,postal_code,CB1 3UZ,addr
20458805,created_by,JOSM,regular
20458831,name,Brookfields Hospital,regular
20458831,amenity,hospital,regular
20458831,street,Mill Road,addr
20458831,postal_code,CB1 3DF,addr
20458831,housenumber,351,addr
20458833,created_by,JOSM,regular
20458834,created_by,JOSM,regular
20458835,created_by,JOSM,regular
20458837,created_by,JOSM,regular
20458870,food,yes,regular
20458870,name,The Empress,regular
20458870,amenity,pub,regular
20458870,pinball,yes,regular
20458870,real_ale,At Least 3 Beers,regular
20458870,wheelchair,no,regular
20458870,street,Thoday Street,addr
20458870,beer_garden,yes,regular
20458870,postal_code,CB1 3AX,addr
20458870,housenumber,72,addr
20458870,floor,rough wood,description
20458870,description,There are steps going into the pub and different levels once you are inside.,wheelchair
20458871,name,Romsey Town Post Office,regular
20458871,source,survey,regular
20458871,amenity,post_office,regular
20458871,id,506313,fhrs
20458871,street,Mill Road,addr
20458871,source,FHRS Open Data,source
20458871,postal_code,CB1 3NF,addr
20458871,housenumber,240,addr
20458873,amenity,pharmacy,regular
20458873,id,506307,fhrs
20458873,full,"Unity Court, Mill Road",addr
20458873,street,Unity Court,addr
20458873,postal_code,CB1 3AN,addr
20823588,highway,traffic_signals,regular
20823596,foot,yes,regular
20823596,source,local_knowledge,regular
20823596,bicycle,dismount,regular
20823596,highway,crossing,regular
20823596,crossing,traffic_signals,regular
20823596,description,"Pedestrian crossing, signal-controlled",regular
20823646,name,Hobbs Pavilion,regular
20823646,amenity,restaurant,regular
20823646,cuisine,thai,regular
20823646,website,http://www.mai-thai-restaurant.co.uk/,regular
20823646,alt_name,Mai Thai,regular
20823646,street,Park Terrace,addr
20823646,postal_code,CB1 1JH,addr
20823709,fee,yes,regular
20823709,name,Queen Anne Terrace,regular
20823709,amenity,parking,regular
20823709,parking,multi-storey,regular
20823709,website,https://www.cambridge.gov.uk/queen-anne-terrace-car-park,regular
20823709,capacity,595,regular
20823709,maxheight,2.1,regular
20823733,leisure,playground,regular
20823756,highway,crossing,regular
20823756,crossing,toucan,regular
20823776,fixme,Check this tail,regular
20823843,food,yes,regular
20823843,name,The Free Press,regular
20823843,wifi,no,regular
20823843,amenity,pub,regular
20823843,website,http://www.freepresspub.com/,regular
20823843,operator,Greene King,regular
20823843,real_ale,"Greene King IPA, Abbot, 4 guests",regular
20823843,wheelchair,limited,regular
20823843,street,Prospect Row,addr
20823843,beer_garden,yes,regular
20823843,postal_code,CB1 1DU,addr
20823843,housename,The Free Press,addr
20823855,name,The Elm Tree,regular
20823855,telephone,+44+431223502632,regular
20823855,amenity,pub,regular
20823855,website,http://theelmtreecambridge.co.uk/,regular
20823855,operator,Charles Wells,regular
20823855,street,Orchard Street,addr
20823855,postal_code,CB1 1JT,addr
20823855,housenumber,16a,addr
20823860,name,Grafton Centre Bus Station,regular
20823860,amenity,bus_station,regular
20823860,wheelchair,yes,regular
20823872,name,Vue Cambridge,regular
20823872,screen,8,regular
20823872,amenity,cinema,regular
20823872,operator,Vue Cinemas,regular
20823872,wikidata,Q39197413,regular
20823872,3d,yes,cinema
20823872,street,The Grafton Centre,addr
20823872,postal_code,CB1 1PS,addr
20823873,amenity,bicycle_parking,regular
20823897,barrier,cattle_grid,regular
20823914,highway,crossing,regular
20823927,source,knowledge,regular
20823927,highway,crossing,regular
20823927,crossing,traffic_signals,regular
20823927,crossing_ref,toucan,regular
20823943,junction,crossroads,regular
20823943,description,Priority Is Trad. East And West Paths Give Way To North-south Path,regular
20823945,highway,crossing,regular
20823945,crossing,toucan,regular
20823975,highway,crossing,regular
20824002,highway,mini_roundabout,regular
20824002,direction,clockwise,regular
20824006,amenity,toilets,regular
20824011,name,Midsummer House,regular
20824011,amenity,restaurant,regular
20824011,postal_code,CB4 1HA,addr
20824011,opening_hours,"We-Sa 12:00-13:30, Tu-Th 19:00-20:30, Fr,Sa 18:30-21:30",regular
20824015,name,Auckland Road Clinic,regular
20824015,amenity,doctors,disused
20826564,barrier,bollard,regular
20826595,leisure,playground,regular
20826596,leisure,playground,regular
20826626,barrier,gate,regular
20826629,amenity,waste_basket,regular
20826629,description,small mixed dry recycling and general waste bins,regular
20826648,highway,turning_circle,regular
20826675,leisure,playground,regular
20826694,food,yes,regular
20826694,name,Cambridge Blue,regular
20826694,amenity,pub,regular
20826694,website,http://www.the-cambridgeblue.co.uk/,regular
20826694,real_ale,11 beers,regular
20826694,real_cider,yes,regular
20826694,street,Gwydir Street,addr
20826694,beer_garden,yes,regular
20826694,postal_code,CB1 2LG,addr
20826694,housename,The Cambridge Blue,addr
20826694,material,lino,floor
20826694,housenumber,85-87,addr
20826701,amenity,toilets,regular
20826702,amenity,recycling,regular
20826702,location,underground,regular
20826702,recycling_type,container,regular
20826716,name,Mill Road Library,regular
20826716,note,Now Hindu temple in construction.   Commonly known as Bharat Bhavan.,regular
20826718,highway,turning_circle,regular
20826740,name,Petersfield Medical Practice,regular
20826740,amenity,doctors,regular
20826740,street,Mill Road,addr
20826740,postal_code,CB1 2AB,addr
20826740,housenumber,25,addr
20826845,name,The Blue Moon,regular
20826845,note,name changed under new management Nov 2013,regular
20826845,amenity,pub,regular
20826845,old_name,Man On The Moon,regular
20826845,street,Norfolk Street,addr
20826845,postal_code,CB1 2LF,addr
20826845,housenumber,2,addr
20826848,source,aerials;local_knowledge,regular
20826848,highway,crossing,regular
20826848,crossing,toucan,regular
20826848,automatic,no,regular
20827166,name,White Swan,regular
20827166,amenity,pub,regular
20827166,wheelchair,yes,regular
20827166,street,Mill Road,addr
20827166,postal_code,CB1 2AZ,addr
20827171,ref,CB1 37,regular
20827171,amenity,post_box,regular
20827171,operator,Royal Mail,regular
20827171,collection_times,Mo-Fr 17:45; Sa 12:30,regular
20827172,ref,CB1 18,regular
20827172,amenity,post_box,regular
20827172,operator,Royal Mail,regular
20827172,royal_cypher,no,regular
20827172,type,pillar,post_box
20827172,collection_times,Mo-Fr 19:15; Sa 12:45,regular
20827178,street,Norfolk Street,addr
20827178,postal_code,CB1 2LD,addr
20827178,housenumber,61,addr
20827179,name,CB2 Bistro,regular
20827179,amenity,restaurant,regular
20827179,website,http://www.cb2bistro.com/,regular
20827179,street,Norfolk Street,addr
20827179,postal_code,CB1 2LD,addr
20827179,outdoor_seating,yes,regular
20827179,housenumber,5-7,addr
20827182,fee,20p,regular
20827182,male,yes,regular
20827182,access,public,regular
20827182,diaper,yes,regular
20827182,female,yes,regular
20827182,amenity,toilets,regular
20827182,wheelchair,yes,regular
20827182,opening_hours,24/7,regular
20827182,disposal,flush,toilets
20921875,name,Baron of Beef,regular
20921875,note,"Alignment based on imagery, which seems aligned with other features. Patio clearly visible under large green umbrella.",regular
20921875,patio,yes,regular
20921875,amenity,pub,regular
20921875,id,505972,fhrs
20921875,operator,Greene King,regular
20921875,real_ale,"2 from Greene King, 3 guests",regular
20921875,wikidata,Q7715679,regular
20921875,city,Cambridge,addr
20921875,street,Bridge Street,addr
20921875,postal_code,CB2 1UF,addr
20921875,housenumber,19,addr
20921876,food,yes,regular
20921876,name,The Mitre,regular
20921876,note,Open from early on Sunday morning,regular
20921876,wifi,yes,regular
20921876,amenity,pub,regular
20921876,operator,Nicholson's,regular
20921876,real_ale,4 or more,regular
20921876,wikidata,Q26419234,regular
20921876,wheelchair,yes,regular
20921876,street,Bridge Street,addr
20921876,postal_code,CB2 1UF,addr
20921876,housenumber,17,addr
20921877,name,Benedetto's,regular
20921877,amenity,cafe,regular
20921877,cuisine,italian,regular
20921877,city,Cambridge,addr
20921877,street,Quayside,addr
20921877,postal_code,CB5 8AB,addr
20921877,housenumber,2,addr
20921893,bicycle,no,regular
20921893,highway,crossing,regular
20921893,crossing,zebra,regular
20921913,atm,yes,regular
20921913,name,Barclays,regular
20921913,amenity,bank,regular
20921913,operator,Barclays Bank PLC,regular
20921913,wheelchair,limited,regular
20921913,street,Chesterton Road,addr
20921913,postal_code,CB4 3AZ,addr
20921913,housenumber,28,addr
20921938,ref,CAI/MICHAEL-B,regular
20921938,access,private,regular
20921938,barrier,gate,regular
20921938,entrance,secondary_entrance,regular
20921938,operator,Gonville & Caius College (University of Cambridge),regular
20921947,barrier,bollard,regular
20921971,ref,D-E,regular
20921971,barrier,gate,regular
20921971,entrance,secondary_entrance,regular
20921971,operator,University of Cambridge,regular
20921977,name,"Grand Arcade / Lion Yard Car park (multistorey, short stay)",regular
20922088,ref,PET/COSIN-A,regular
20922088,foot,no,regular
20922088,bicycle,no,regular
20922088,entrance,parking,regular
20922088,motor_vehicle,yes,regular
20922090,ref,PET-G,regular
20922090,foot,yes,regular
20922090,access,private,regular
20922090,barrier,gate,regular
20922090,bicycle,yes,regular
20922090,vehicle,yes,regular
20922090,entrance,secondary_entrance,regular
20922090,operator,Peterhouse (University of Cambridge),regular
